4.452336471114964889e-01,3.353644139436597893e+00,1.494082120155327686e+01,1.459108728395418453e+01,5.416268469052354249e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.067687258693634345e+00,8.861461145559401675e-02,2.760751278284767807e+01,1.075891480446292235e+03,1.384152323816841869e-02
4.615834587683947943e-01,3.602062223839314736e+00,1.544706211059541268e+01,3.806973801329522900e+01,5.185767001671656544e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.615870623759544822e-01,9.595706405137316430e-02,1.695778811830232513e+01,1.082864718113766230e+03,1.384152324026130532e-02
4.774114332768226721e-01,3.850480308242031136e+00,1.594268826718561272e+01,3.581522478444974666e+01,5.212645638583708205e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.724628161421471351e-01,1.025698688250159807e-01,7.178278800698650741e+01,1.036689190251975560e+03,1.384152323921490797e-02
4.927595091070977040e-01,4.098898392644747979e+00,1.642854668758275238e+01,3.361359834706250638e+01,5.239042831666181428e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.831050476062509480e-01,1.092574658397701820e-01,6.633018600286953870e+01,1.042005112412530707e+03,1.384152324026129664e-02
5.076643298274784444e-01,4.347316477047432848e+00,1.690537782759098562e+01,3.146075328477006394e+01,5.264998676995521691e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.935322789157181589e-01,1.160182491291336798e-01,6.078628552859709799e+01,1.047220653029657797e+03,1.384152323817113006e-02
5.221581338112596393e-01,4.595734561450117717e+00,1.737383343822552106e+01,2.935309870684903188e+01,5.290548197555082197e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.003760703922246700e+00,1.228507402039625968e-01,5.508736714980903315e+01,1.052343766349166344e+03,1.384152324026398026e-02
5.362694606139579712e-01,4.844152645852802586e+00,1.783449075070674539e+01,2.728747217264372082e+01,5.315722195353383768e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.013804578182730731e+00,1.297535718169859076e-01,4.914374872898198987e+01,1.057381393335047505e+03,1.384152323921753261e-02
5.500237181639809902e-01,5.092570730255519429e+00,1.828786387283336268e+01,2.526107129491236236e+01,5.340547928133911455e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.023676528801569008e+00,1.367254748549827648e-01,4.281715854528854237e+01,1.062339631998358072e+03,1.384152323921489583e-02
5.634436428755802417e-01,5.340988814658236272e+00,1.873441303875036112e+01,2.327139877635657683e+01,5.365049652862438734e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.033387803373809533e+00,1.437652669950982842e-01,3.586662835280993278e+01,1.067223872658649270e+03,1.384152323921489583e-02
5.765496763917682399e-01,5.589406899060953116e+00,1.917455218644656156e+01,2.131621778854168880e+01,5.389249066690859991e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.042948472047902531e+00,1.508718432730545567e-01,2.778305351565417425e+01,1.072038906567641561e+03,1.384152323921486287e-02
5.893780509869327444e-01,5.837824983463669959e+00,1.955491935492176836e+01,4.831493618804046974e+01,5.123365263087649737e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.208216439325660474e-01,1.580441679767028151e-01,1.695489487770457515e+01,1.076789014036413164e+03,1.384152323921486981e-02
6.019607037462829657e-01,6.086243067866386802e+00,1.993088529276920440e+01,4.688048068974794091e+01,5.141844924355082185e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.279411127386361091e-01,1.643766302233401755e-01,8.764820690076808773e+01,1.023465874116954183e+03,1.384152323921486634e-02
6.143095075423457008e-01,6.334661152269103646e+00,2.030266096892170324e+01,4.546575229131403972e+01,5.160158661175812540e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.349754553248517119e-01,1.707580528260251584e-01,8.369581227457699413e+01,1.027070884214833313e+03,1.384152323816843604e-02
6.264354180468227895e-01,6.583079236671820489e+00,2.067044110221691255e+01,4.406985048337215005e+01,5.178315117309623474e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.419287125548622130e-01,1.771878503996837384e-01,7.965780455111561764e+01,1.030638932277979393e+03,1.384152323816846379e-02
6.383485697547942594e-01,6.831497321074537332e+00,2.103440585889301673e+01,4.269194367626807463e+01,5.196322263940862740e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.488046144295401163e-01,1.836654653242620061e-01,7.551324130329574302e+01,1.034171706026879292e+03,1.384152323921489063e-02
6.500589353473310572e-01,7.079915405477254176e+00,2.139263579743892763e+01,4.255817414687651024e+01,5.201893481157737824e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.500261356555166348e-01,1.901903655876946986e-01,7.123639633916067737e+01,1.037670759164195033e+03,1.384152323816844297e-02
6.615770949386440281e-01,7.328333489879971907e+00,2.174239500905813216e+01,4.422905663294849177e+01,5.189387047299661617e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.430401820060556606e-01,1.967236662439482420e-01,6.981521014725157670e+01,1.038675368590912058e+03,1.384152323921484726e-02
6.729135173316894702e-01,7.576751574282623913e+00,2.208414493268740841e+01,4.586315416832606928e+01,5.177218057492553953e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.362170266358852411e-01,2.032089246812275318e-01,7.276902059152232027e+01,1.036055437775255768e+03,1.384152323817389001e-02
6.840777599638281359e-01,7.825169658685307894e+00,2.241830679432185036e+01,4.746243226179679198e+01,5.165367542743505282e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.295478348358906517e-01,2.096472605185791538e-01,7.563982114834540482e+01,1.033499681802860096e+03,1.384152323921760373e-02
6.950785762025346592e-01,8.073587743088024737e+00,2.274526634648844237e+01,4.902868607656871802e+01,5.153818201573259330e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.230245409866848494e-01,2.160397325127907386e-01,7.843281697448338718e+01,1.031004358703987918e+03,1.384152323921486114e-02
7.059240069280208196e-01,8.322005827490741581e+00,2.306537791293196449e+01,5.056356045918804654e+01,5.142554202750513923e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.166397579562053366e-01,2.223873440318226424e-01,8.115264088215417360e+01,1.028566058708442824e+03,1.384152324026134348e-02
7.166214591269239875e-01,8.570423911893460200e+00,2.337896785908045771e+01,5.206856703619554594e+01,5.131561017004285077e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.103866997758389701e-01,2.286910475598495918e-01,8.380344566117695138e+01,1.026181664858954491e+03,1.384152323921479695e-02
7.271777736800494329e-01,8.818841996296178820e+00,2.368633758488560304e+01,5.354509888693315389e+01,5.120825272679077216e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.042591152912052843e-01,2.349517490150747345e-01,8.638897679051861189e+01,1.023848319408483007e+03,1.384152323921480389e-02
7.375992841063770955e-01,9.067260080698895663e+00,2.398776611799843295e+01,5.499444319987735952e+01,5.110334631299815555e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.982512309417700624e-01,2.411703112412157957e-01,8.891263070858143180e+01,1.021563395008916132e+03,1.384152323816849328e-02
7.478918676956523015e-01,9.315678165101612507e+00,2.428351237063416335e+01,5.641779224134450743e+01,5.100077679792107119e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.923577011794838754e-01,2.473475574671311072e-01,9.137750205899126854e+01,1.019324469870353255e+03,1.384152323921493226e-02
7.580609902012654944e-01,9.564096249504329350e+00,2.457381711194324225e+01,5.781625290383152560e+01,5.090043836713854262e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.865735653157569285e-01,2.534842740319533383e-01,9.378642257251526360e+01,1.017129306256193559e+03,1.384152323816843604e-02
7.681117450577420458e-01,9.812514333907046193e+00,2.485890469852684603e+01,5.919085505262182778e+01,5.080223270336143742e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.808942098065076776e-01,2.595812132902744485e-01,9.614199329043617581e+01,1.014975831766882948e+03,1.384152323816843430e-02
7.780488879210137876e-01,1.006093241830976304e+01,2.513898459838287636e+01,6.054255885058487507e+01,5.070606826794736435e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.753153351604187060e-01,2.656390958147648584e-01,9.844661165619430676e+01,1.012862123000299221e+03,1.384152323921484899e-02
7.878692753844898089e-01,1.030935050271247988e+01,2.545333374478512667e+01,3.455230815640818065e+01,5.334939235040354788e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.940947734811754755e-01,2.716586125489977022e-01,1.007024944088139904e+02,1.010786391219896700e+03,1.384152323816848808e-02
7.975702652090210787e-01,1.055776858711516297e+01,2.576166367217923181e+01,3.624008115139498898e+01,5.322460060020389392e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.870604708247440184e-01,2.784949718632077631e-01,4.944388365249569262e+00,1.063656848471607645e+03,1.384152323817126364e-02
8.071569051339303469e-01,1.080618667151781587e+01,2.606422868394880865e+01,3.789770722502887423e+01,5.310251598621453013e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.801587428488209852e-01,2.852829564934644124e-01,1.636919027119825287e+01,1.060988163239298274e+03,1.384152323817380327e-02
8.166339005059496392e-01,1.105460475592053271e+01,2.636126582165516652e+01,3.952643026364372503e+01,5.298301977931541842e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.733840175363897007e-01,2.920234781957777304e-01,2.282875417388389749e+01,1.058370180045461439e+03,1.384152324026129317e-02
8.260056459082654179e-01,1.130302284032325133e+01,2.665299646108498521e+01,4.112741033992114126e+01,5.286600140027807129e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.667311004873058167e-01,2.987174102765549621e-01,2.798805943315711176e+01,1.055800577726943629e+03,1.384152324026123246e-02
8.352762531301564097e-01,1.155144092472596817e+01,2.693962772347099488e+01,4.270173143750821509e+01,5.275135766257635623e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.601951400277097814e-01,3.053655904043477975e-01,3.246265417738889170e+01,1.053277196972766660e+03,1.384152323816842389e-02
8.444495759817043368e-01,1.179985900912868324e+01,2.722135372738799575e+01,4.425040828270140025e+01,5.263899210311585648e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.537715963583132117e-01,3.119688230009703966e-01,3.649677681653712114e+01,1.050798025223022250e+03,1.384152323921499818e-02
8.535292323779049006e-01,1.204827709353140008e+01,2.749835670277070676e+01,4.577439240626281958e+01,5.252881438873059778e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.474562141844081742e-01,3.185278810613981770e-01,4.021610042134318519e+01,1.048361183333280678e+03,1.384152323921491144e-02
8.625186240506516056e-01,1.229669517793411693e+01,2.777080798516918847e+01,4.727457753887579628e+01,5.242073978822999152e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.412449983590556180e-01,3.250435084320146273e-01,4.369503544157463182e+01,1.045964913734713946e+03,1.384152323921483164e-02
8.714209541927477876e-01,1.254511326233683377e+01,2.803886890561031819e+01,4.875180442769140399e+01,5.231468870136828855e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.351341921436471250e-01,3.315164214616099225e-01,4.698179059231362231e+01,1.043607569915092654e+03,1.384152323921480909e-02
8.802392432930573607e-01,1.279353134673955061e+01,2.830269158915609040e+01,5.020686514815813695e+01,5.221058623741853353e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.291202577500639048e-01,3.379473106639991342e-01,5.010964347643594863e+01,1.041287607031886864e+03,1.384152323921493573e-02
8.889763433843922424e-01,1.304194943114226746e+01,2.856241967335281373e+01,5.164050697434802117e+01,5.210836183711869580e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.231998588783983939e-01,3.443368422497580794e-01,5.310268073172273517e+01,1.039003573515361950e+03,1.384152324026129491e-02
8.976349508943469724e-01,1.329036751554498430e+01,2.881818895617858800e+01,5.305343586183614946e+01,5.200794893266224790e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.173698450056453346e-01,3.506856593552046819e-01,5.597899404537690771e+01,1.036754103542906478e+03,1.384152323816843257e-02
9.062176182629271270e-01,1.353878559994763719e+01,2.907012798176387136e+01,5.444631958953883100e+01,5.190928464116165060e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.116272372154374803e-01,3.569943837399666142e-01,5.875258340665671852e+01,1.034537910254995040e+03,1.384152324026664480e-02
9.147267644685935783e-01,1.378720368435032206e+01,2.931835857103640919e+01,5.581979060048295338e+01,5.181230948764766708e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.059692153879989052e-01,3.632636163061159218e-01,6.143455257401090108e+01,1.032353779672333758e+03,1.384152323921754302e-02
9.231646845854823979e-01,1.403562176875303891e+01,2.956299630348947005e+01,5.717444857605797637e+01,5.171696715420326882e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.003931065940468104e-01,3.694939388564147387e-01,6.403389211969727057e+01,1.030200565161232134e+03,1.384152323921492705e-02
9.315335584786185175e-01,1.428403985315575575e+01,2.980415095546568693e+01,5.851086277370487920e+01,5.162320425228431304e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.948963745571767436e-01,3.756859147057663995e-01,6.655801140250233061e+01,1.028077182453559772e+03,1.384152324026127930e-02
9.398354587302637508e-01,1.453245793755847437e+01,3.004192689965857355e+01,5.982957415410221813e+01,5.153097011566329684e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.894766100668876074e-01,3.818400896692920043e-01,6.901311053841736509e+01,1.025982605115428441e+03,1.384152324026119603e-02
9.480723578788818884e-01,1.478087602196119121e+01,3.027642346994475986e+01,6.113109732057812806e+01,5.144021661176099087e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.841315222394826590e-01,3.879569930197320216e-01,7.140444727677174797e+01,1.023915860425803999e+03,1.384152323816843604e-02
9.562461350421960216e-01,1.502929410636390628e+01,3.050773529515432614e+01,6.241592229063034125e+01,5.135089796941172153e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.788589305369597371e-01,3.940371384821855227e-01,7.373653271773466145e+01,1.021876025618076369e+03,1.384152324026143195e-02
9.643585819871909326e-01,1.527771219076662312e+01,3.073595260495122972e+01,6.368451611699835269e+01,5.126297062134805174e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.736567574650434542e-01,4.000810244040493013e-01,7.601327790915955518e+01,1.019862224476296774e+03,1.384152323921488716e-02
9.724114087024691155e-01,1.552613027516933997e+01,3.096116151061992383e+01,6.493732437362446319e+01,5.117639305989818581e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.685230218810350289e-01,4.060891352014971978e-01,7.823810496766409983e+01,1.017873624178606178e+03,1.384152324026124287e-02
9.804062485219294798e-01,1.577454835957205681e+01,3.118344426322904184e+01,6.617477252002916543e+01,5.109112570456843514e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.634558328503565416e-01,4.120619414262993718e-01,8.041403328656816996e+01,1.015909432450854183e+03,1.384152324026124981e-02
9.883446628431413750e-01,1.602296644397477365e+01,3.140287949136043366e+01,6.739726715605131346e+01,5.100713078033724628e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.584533839977922520e-01,4.179999007157090274e-01,8.254374677515377812e+01,1.013968894924383676e+03,1.384152323921484726e-02
9.962281454789164714e-01,1.627138452837748872e+01,3.161954242034609308e+01,6.860519717754155522e+01,5.092437220562227367e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.535139483055819154e-01,4.239034583487048535e-01,8.462964725514100905e+01,1.012051292719684398e+03,1.384152323921490797e-02
1.004058126676333984e+00,1.651980261278017181e+01,3.183350507474095892e+01,6.979893484240561463e+01,5.084281548899855920e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.486358733159142798e-01,4.297730476662848242e-01,8.667389729888022032e+01,1.010155940226787493e+03,1.384152324026416761e-02
1.011835976833757922e+00,1.676822069718282648e+01,3.204483646557206811e+01,7.097883675536317583e+01,5.076242763384772161e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.438175767000377636e-01,4.356090905465515584e-01,8.867845490491410487e+01,1.008282183056995564e+03,1.384152323922019194e-02
1.019563009943123655e+00,1.701663878158554510e+01,3.225360276373979929e+01,7.214524477887621856e+01,5.068317705020771768e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.390575421603168049e-01,4.414119981474152188e-01,9.064510176221361348e+01,1.006429396140768972e+03,1.384152323816838573e-02
1.027240486781894946e+00,1.726505686598826372e+01,3.245986746080229324e+01,7.329848687690660825e+01,5.060503347317033445e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.343543156351579393e-01,4.471821712034305674e-01,9.257546667525492978e+01,1.004596981985103980e+03,1.384152323921481777e-02
1.034869617876607695e+00,1.751347495039098234e+01,3.266369151824759598e+01,7.443887789746378303e+01,5.052796788724303383e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.297065017798910258e-01,4.529200002812887038e-01,9.447104505020551812e+01,1.002784369062496921e+03,1.384152323921477787e-02
1.042451566257640572e+00,1.776189303479369741e+01,3.286513350624458241e+01,7.556672029929217160e+01,5.045195245615117869e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.251127606994531627e-01,4.586258665202754270e-01,9.633321507512262372e+01,1.000991010297932917e+03,1.384152324026137817e-02
1.049987450022915381e+00,1.801031111919641603e+01,3.306424973276508439e+01,7.668230482749486043e+01,5.037696045761121582e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.205718049112138424e-01,4.643001416731727393e-01,9.816325155255520940e+01,9.992163816917628765e+02,1.384152323921480736e-02
1.057478344726476394e+00,1.825872920359913110e+01,3.326109436388141205e+01,7.778591114241952198e+01,5.030296622265182123e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.160823965184266227e-01,4.699431888468578178e-01,9.996233744681079258e+01,9.974599810116693561e+02,1.384152323921501032e-02
1.064925285606346250e+00,1.850714728800184972e+01,3.345571953596521553e+01,7.887780840570093233e+01,5.022994507910188418e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.116433445767151644e-01,4.755553624605425300e-01,1.017315739533620302e+02,9.957213266071296403e+02,1.384152323816843430e-02
1.072329269664678897e+00,1.875556537240456834e+01,3.364817546044414343e+01,7.995825582697659684e+01,5.015787329890177944e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.072535026377375411e-01,4.811370089218702795e-01,1.034719889509354829e+02,9.939999562755454008e+02,1.384152323921480215e-02
1.079691257612002353e+00,1.900398345680728340e+01,3.383851052171076645e+01,8.102750317445880057e+01,5.008672804892687509e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.029117664556570944e-01,4.866884665386761455e-01,1.051845445022177472e+02,9.922954262367256888e+02,1.384152323921510573e-02
1.087012175686247639e+00,1.925240154121000202e+01,3.402677136872300423e+01,8.208579125224088102e+01,5.001648734504189520e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.986170718434330018e-01,4.922100661314852688e-01,1.068701431738261647e+02,9.906073101460408452e+02,1.384152323816842042e-02
1.094292917356274542e+00,1.950081962561265669e+01,3.421300300078557655e+01,8.313335234695661313e+01,4.994713000913082510e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.943683926671279982e-01,4.977021313532109525e-01,1.085296336170449933e+02,9.889351981834928438e+02,1.384152324026650602e-02
1.101534344918742692e+00,1.974923771001533979e+01,3.439724884795830206e+01,8.417041064615949608e+01,4.987863562887092712e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.901647389675392485e-01,5.031649784636474942e-01,1.101638156041763921e+02,9.872786962265756756e+02,1.384152324026402363e-02
1.108737290996355096e+00,1.999765579441805841e+01,3.457955084649628219e+01,8.519718263058931029e+01,4.981098452003968760e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.860051551993944008e-01,5.085989171378580975e-01,1.117734441807910173e+02,9.856374250299601272e+02,1.384152323921483858e-02
1.115900237285836871e+00,2.024607387882077703e+01,3.478243355578703699e+01,6.472582252576653161e+01,5.189731851435194585e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.796248084016614621e-01,5.140042505200160816e-01,1.133592335248913514e+02,9.840110194890485218e+02,1.384152323921482991e-02
1.123021764678063583e+00,2.049449196322349209e+01,3.498296106275176953e+01,6.598410334018835499e+01,5.181045870901489252e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.744700378313146061e-01,5.200534033903059239e-01,1.380710283750850920e+01,1.025955308538011650e+03,1.384152323921513522e-02
1.130102819353399957e+00,2.074291004762620716e+01,3.518118701760827349e+01,6.722871640543402805e+01,5.172473859270505727e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.693741027013428546e-01,5.260671070214495426e-01,2.152088732883454725e+01,1.023916700220008465e+03,1.384152323816848981e-02
1.137144312924276868e+00,2.099132813202892578e+01,3.537716311144995274e+01,6.845996218280578205e+01,5.164013068192148239e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.643356744135090031e-01,5.320457661423003692e-01,2.718141508359885705e+01,1.021898484189555234e+03,1.384152323921468766e-02
1.144147124173560792e+00,2.123974621643164440e+01,3.557093917479170386e+01,6.967813031406586788e+01,5.155660851806671872e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.593534727225863312e-01,5.379897761470244788e-01,3.189804897901470682e+01,1.019900147245691301e+03,1.384152324026123593e-02
1.151112100682194939e+00,2.148816430083435947e+01,3.576256326983573075e+01,7.088350016223871819e+01,5.147414661541305350e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.544262633078226754e-01,5.438995236630705943e-01,3.604072119389041973e+01,1.017921196131512033e+03,1.384152324026145797e-02
1.158040060354607270e+00,2.173658238523707453e+01,3.595208177693959328e+01,7.207634131806928224e+01,5.139272041240191129e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.495528554990454673e-01,5.497753868692831780e-01,3.978691392223156953e+01,1.015961156505626718e+03,1.384152323921499818e-02
1.164931792849624115e+00,2.198500046963979315e+01,3.613953947572543512e+01,7.325691407477121686e+01,5.131230622601924551e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.447321001455253553e-01,5.556177358403456834e-01,4.323787146381459223e+01,1.014019571977752889e+03,1.384152323921474838e-02
